"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q1",-3.04832656324757,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q2",18.8525920670847,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q3",-2.51304540627356,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q4",5.594552159702,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q1",10.9667862634711,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q2",18.6238360903447,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q3",-0.256086747924965,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q4",24.2835385853343,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q1",-8.36307561800092,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q2",-0.352057805160809,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q3",-11.3801626308123,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q4",11.3348107234482,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q1",-30.6104178273837,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q2",15.2400926823396,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q3",-5.99266194239262,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q4",-3.92952892348645,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q1",-16.5168915475046,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q2",9.0966941701565,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q3",-7.07384596304669,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q4",16.1244644885778,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q1",-13.8493868878974,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q2",11.8987235082386,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q3",5.76135029813075,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q4",5.67054175480035,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q1",-8.71315979089677,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q2",1.48809030731087,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q3",4.63687628161396,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q4",4.9565258279741,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q1",2.11917433567873,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q2",2.57544441425665,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q3",6.82549746813755,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q4",10.8929467375572,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q1",-15.204709431653,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q2",8.83689689966263,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q3",13.3857866757812,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q4",1.52157468291381,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q1",-7.19828868744697,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q2",25.7727743248845,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q3",-4.73419977181896,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q4",7.09130147045313,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q1",-7.71128302573041,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q2",27.2067562108522,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q3",7.70767876945967,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q4",14.0108168305934,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q1",-12.2228714205948,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q2",5.73692824110403,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q3",9.26944418157227,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q4",9.72980458127483,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q1",1.44771809764713,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q2",6.50671649674243,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q3",-4.06254266533697,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q4",8.47292424369277,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q1",-9.10689297800679,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q2",15.9777027652449,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q3",-7.07055810734029,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q4",-1.46784011078511,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q1",3.43173535415682,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q2",2.89092817609126,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q3",2.86195409493009,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q4",2.83256884098726,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q1",2.80707086055632,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q2",2.48002723174995,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q3",1.87181371333717,
"ISL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q4",1.74946900518427,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q2",3.72207957488333,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q3",1.75005008249971,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q4",0.980388066790874,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q1",0.517847633641364,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q2",2.60562274238502,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q3",3.5297545134586,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q4",3.84158948314099,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q1",4.07490122668507,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q2",2.86485347715451,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q3",2.47075102993751,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q4",2.52538012025771,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q1",-0.139186825798492,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q2",3.93800431030668,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q3",5.08882597765008,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q4",6.44785110103048,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q1",-0.275075090125503,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q2",9.72661754765108,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q3",10.5012677235038,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q4",10.3579658886559,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q1",10.8680117581216,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q2",6.00494605314465,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q3",12.712113228789,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q4",5.97943256078353,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q1",8.94350937703578,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q2",8.71014508293419,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q3",0.352500723302878,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q4",7.23943809336526,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q1",15.4536255258682,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q2",18.3050927602324,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q3",8.69498462724085,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q4",10.2149229877265,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q1",5.18285002919407,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q2",9.91270687279354,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q3",16.792675247286,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q4",-8.46129015502123,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q1",23.6229200910219,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q2",4.79836820804341,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q3",20.2663708103538,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q4",9.87366293273103,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q1",3.80457867650769,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q2",11.5825172493232,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q3",12.1851927611672,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q4",4.53065313791332,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q1",3.21336482429581,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q2",5.3014471541463,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q3",0.890051883514959,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q4",6.21710928727975,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q1",10.1223067726252,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q2",2.70034176402593,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q3",9.20438779627391,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q4",3.13628474337153,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q1",-5.50636356764913,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q2",3.31870891811836,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q3",5.47633170375768,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q4",22.457547246281,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q1",-0.0195556912942414,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q2",6.99076955098563,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q3",0.606340136160576,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q4",9.84158851724256,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q1",4.83997317852212,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q2",7.7818796210475,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q3",-0.647770363941786,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q4",13.9297223684985,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q1",3.35368123585152,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q2",-0.228907609993181,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q3",8.60407176767542,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q4",5.0679123673109,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q1",18.1471567720856,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q2",-6.57705422763368,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q3",-8.01787059451425,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q4",24.1377529456215,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q1",-16.216526387217,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q2",-9.16912305808075,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q3",-1.84234277223392,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q4",-11.7621885066585,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q1",-4.90988461721971,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q2",-1.17780421849675,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q3",-4.45842565721511,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q4",0.182646657734537,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q1",6.41560766535829,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q2",2.38294714487906,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q3",3.49169599779792,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q4",-1.07100309183829,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q1",0.802004485056897,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q2",0.864712518644879,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q3",-2.73875278843124,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q4",-0.834658721353466,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q1",2.23097276877373,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q2",1.9352201104971,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q3",-3.33120468326118,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q4",3.06441116429681,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q1",-6.69807347605543,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q2",8.65184250013721,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q3",12.2381984030809,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q4",-3.22904738539243,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q1",16.5355249320164,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q2",13.6730182736325,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q3",4.32538603985917,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q4",1.4098411261876,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q1",131.496764329,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q2",-9.30198780536823,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q3",14.0025197892102,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q4",0.580862719668906,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q1",-1.66034190348243,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q2",1.40133705484075,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q3",-0.872045556035391,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q4",52.7137957636479,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q1",-21.3820436124509,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q2",13.7290180851972,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q3",23.02901013738,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q4",15.9037653710932,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q1",-2.31444483784537,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q2",7.52656609619272,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q3",8.44169083314097,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q4",1.88726305117473,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q1",11.108038664032,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q2",2.75744269509347,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q3",2.14766467636095,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q4",3.97471956096385,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q1",3.58107878337383,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q2",3.58403023908169,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q3",3.18444595552322,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q4",3.1048530338004,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q1",2.91784152360314,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q2",2.84370456431647,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q3",2.76394271198444,
"IRL","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q4",2.74513904939742,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q1",12.7258989551975,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q2",8.77025441013251,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q3",7.83714443940766,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q4",19.5454269846991,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q1",5.35560346780342,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q2",5.6542910582129,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q3",4.98624056593748,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q4",8.698136736073,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q1",5.71819338143295,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q2",12.3718941154599,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q3",12.2478422824724,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q4",14.4247752347114,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q1",13.2209100104129,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q2",9.89639619189596,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q3",6.26385797049222,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q4",5.08498008160571,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q1",3.32521869384137,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q2",5.07587293490022,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q3",9.31230991438415,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q4",6.25381580302511,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q1",10.978076807823,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q2",16.5045123986718,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q3",10.0860379482693,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q4",8.31596144369687,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q1",11.1892551296319,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q2",11.3233835675072,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q3",14.6884193377577,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q4",7.9965907008503,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q1",9.88575597983445,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q2",14.382519991467,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q3",9.4158272629029,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q4",24.891221591424,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q1",3.66555485221915,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q2",12.1942730938639,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q3",9.88932552787701,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q4",16.4269698420883,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q1",12.6405962882764,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q2",4.79981052736372,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q3",11.0486186134673,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q4",-1.3451304111955,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q1",3.6572380186485,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q2",6.62722153144405,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q3",5.03300649271926,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q4",3.81494200159389,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q1",13.8677245410858,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q2",7.84853295545267,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q3",8.84875605067052,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q4",10.4083894307014,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q1",13.9476265742395,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q2",3.60624161255328,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q3",1.07556278835958,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q4",4.93629591129983,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q1",-13.1257472145774,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q2",2.85691707975786,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q3",5.19905788390613,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q4",-2.13005254377661,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q1",0.58252642895031,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q2",9.21966475759822,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q3",4.64961775648915,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q4",4.27142833846738,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q1",3.41191888604821,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q2",2.36855577204619,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q3",5.7312744246881,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q4",0.47141836280545,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q1",9.03635042580431,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q2",2.84334121479167,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q3",2.75271409348351,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q4",5.53360509287279,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q1",7.76784276029541,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q2",3.96409909429233,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q3",5.31580205858169,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q4",5.96267640245664,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q1",6.20527408616125,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q2",7.5703271818971,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q3",3.11628546382723,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q4",1.75334695480881,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q1",1.52696806002504,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q2",-2.09236753403414,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q3",9.20881045127203,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q4",8.71319857612211,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q1",2.42961491974762,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q2",4.93400015547147,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q3",-0.909158296723743,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q4",2.91759728907456,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q1",6.22770221150091,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q2",2.77276530307667,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q3",1.78868179251532,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q4",5.71827945341475,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q1",0.341792306331094,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q2",3.0428786262588,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q3",6.02877147109359,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q4",3.21678269056037,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q1",4.44149900755341,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q2",6.07590105332359,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q3",4.99543493943059,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q4",0.851019885637666,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q1",10.4408404629801,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q2",8.50746697484629,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q3",5.38897098609764,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q4",5.35700141731672,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q1",1.44428046438667,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q2",-1.03559122377158,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q3",2.38164911879996,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q4",3.29734422943422,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q1",-0.0837916483838723,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q2",8.72256855808324,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q3",8.20851811002435,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q4",10.5449172360432,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q1",9.62946285629323,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q2",-0.685922827604594,
"JPN","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q3",9.18232971912311,
