API_NY.GDP.PCAP.PP.KD_DS2_en_csv_v2_992688
Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Poland,POL,10276.6305914419,9521.83355224125,9731.41537984251,10069.5511936961,10580.1635859082,11300.3340460508,11975.6336191999,12740.8398771722,13324.0375918673,13943.7015556232,14732.4945417148,14920.466346876,15232.1389433688,15785.4276307163,16605.8234414517,17193.530437325,18267.6015698986,19563.3169543015,20391.9002245226,20952.8016743906,21770.6444359772,22850.6388460286,23218.1112952256,23555.4962149534,24355.3952737249,25307.2757019978,26093.8814549324,27378.8923227545,28785.5414230344
Pre-demographic dividend,PRE,2543.06091902113,2170.54368927462,2181.29381874808,2137.68269313605,2082.31039197257,2084.57472330738,2147.78929048262,2224.86039461025,2352.89545156402,2414.0954836005,2417.42907214013,2461.98641336596,2516.16443618167,2409.47456212516,2661.84948566646,2756.2772465281,2873.25438115165,2969.75545094848,3082.65466781203,3148.85390479696,3254.58253431011,3310.32686968261,3406.35893281283,3508.10852428019,3565.58936715029,3573.46618470776,3604.23281677938,3559.4272267245,3533.66776712227
Puerto Rico,PRI,22227.1844890834,22579.0914562659,23457.7153730005,24341.3525584424,25125.7963064436,26027.2254325748,26332.3432957974,27361.9218033867,28709.7391180892,30105.9848363114,31005.1757930207,32892.166032201,33150.8380086608,33147.7934545078,36040.4112393733,35375.2997331923,35024.7199035189,34820.7718567863,34379.7377220845,33892.8481363725,33924.0641516911,34195.6510701376,34622.060371829,34913.6331753494,35066.0568593182,35314.5413489212,35550.9548678774,35454.4062661604,35085.2973139475
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,20144.0429020166,21072.4886031837,21318.6370535458,20857.5104307947,21002.1609560681,21825.9441616932,22505.9982536693,23391.7889213863,24392.8666127907,25202.8337785048,25981.3628810363,26300.2226925233,26358.2258886254,26015.1097827039,26417.2045655661,26574.3969864246,26957.5829556661,27579.1041714427,27627.2849036353,26739.2363238161,27191.3777580294,26769.5118850004,25787.7315706093,25690.4092080113,26033.9210077967,26610.4377931791,27233.6071290127,28257.3441737696,28999.3730926755
Paraguay,PRY,7932.98367018879,8000.0102980745,7933.16328537129,8122.83556967522,8352.07710516756,8715.07261804015,8651.57376384178,8819.2886862172,8635.68284204657,8340.52787786441,7983.97218244367,7763.88464963016,7616.97061308047,7803.57681253138,7981.94933397171,8021.30162515084,8280.20175014344,8605.11081536382,9027.60277403907,8883.54125368419,9740.68188010088,10016.7703711715,9827.01866754525,10508.9432944214,10870.7434394442,11056.1334381666,11381.3204923257,11790.4615618001,12067.5362699846
West Bank and Gaza,PSE,,,,,3236.19636824262,3314.76116279982,3208.11989948587,3517.56995431349,3920.32000968822,4137.84386377844,3688.34210113563,3260.54467926006,2781.34197978374,3091.16637072217,3324.83440684828,3590.93517385068,3363.80570536278,3495.04252198951,3606.89983826492,3816.16507033626,4019.48506667715,4405.77857347918,4568.50907041582,4559.03225887244,4445.30747041337,4493.61207984613,4600.68539961298,4651.72364458842,4576.43249715837
Pacific island small states,PSS,4119.36570823872,4030.69404751972,4178.63738234059,4220.2795005544,4347.95395017692,4435.78828099931,4523.8622731523,4395.88859574947,4421.24453544419,4621.16949984419,4516.87642889244,4532.88697241993,4588.51695573672,4622.13838790908,4766.55918646108,4801.05832213855,4849.67788747283,4828.51313768541,4842.82503336292,4707.57195027284,4785.41215715468,4906.17130612755,4903.01609390677,5004.67305171754,5149.8849082297,5299.12182791656,5393.45349902285,5544.95927709422,5617.49041916027
Post-demographic dividend,PST,28343.0578983395,28462.0562609175,28763.0074325815,28835.9940090922,29477.7242437171,30104.2835428314,30790.2637354048,31648.207089761,32335.4474803255,33282.6112139319,34450.3476511046,34844.8581556691,35238.3198608575,35810.091507433,36790.459415301,37641.8659340764,38600.1225014645,39436.4139332885,39318.9951276204,37752.1859037817,38660.0816416573,39204.5358152129,39471.5470553383,39823.7595035861,40390.2431453838,41045.2315443852,41549.1973288444,42373.016217285,43164.8165140467
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,108287.154078356,108384.259927725,111481.727774402,108688.916552104,117271.427066879,109732.194997061,117155.588092034,116022.746170638,115779.4838667,112525.71826748,119973.55348913,124024.568164572,120366.280145585,118117.843006659,116693.507701164,115940.027211648,114455.787148538,113262.181552799,112599.972537395
Romania,ROU,11445.6660152543,10054.0514266013,9255.83620154824,9410.14196934604,9794.37198350147,10425.9776745031,10864.6530355653,10367.6244470707,10178.2261980941,10155.8187766397,10419.2582003116,11117.0019204435,11968.1050724769,12336.9577435217,13701.3158678119,14429.7471633812,15680.9037663144,17065.4724093,18967.2843046198,18070.7040756282,17469.1754478485,17907.6746269812,18361.2049364098,19077.2257782884,19801.9480324916,20665.6363403955,21782.1310204802,23467.9443467794,24538.077550491
Russian Federation,RUS,20867.7190094534,19770.2756570347,16890.0555305174,15443.4873294397,13519.0272502474,12955.3929203184,12487.0605358024,12682.8187129154,12030.5296815403,12840.1491668084,14183.6993555508,14970.438083376,15746.3238195969,16972.6317184424,18268.0541921208,19511.4927737068,21180.6634337555,23020.3518058457,24228.0470374763,22331.5348971317,23325.9811930922,24310.0439655517,25167.1371068116,25565.652310071,25289.2960312304,24652.4725045882,24688.3642364159,25062.4335378232,25629.2818237115
Rwanda,RWA,865.771149113375,868.420407964251,971.781095123777,955.49454861222,501.602953944627,689.882271880743,754.967300631542,805.064791107641,808.049825866348,782.46865975397,801.747554332216,838.338795359098,926.873154557698,932.884040923997,988.11718532842,1061.25857265232,1148.73433625219,1205.69965743071,1304.98211585305,1349.9204981203,1411.90320630206,1486.65547363982,1575.87967181834,1610.28781401365,1667.57991562598,1769.88029684044,1827.55890370789,1888.82194693063,1997.85919835339
South Asia,SAS,1967.76299202584,1962.65235122938,2031.30212272073,2074.27027631081,2153.26209303882,2255.25540883744,2361.09741327456,2400.7187889242,2484.89442285677,2626.01958151888,2681.87452084181,2745.6920899141,2796.47614070333,2945.91318197878,3114.86586061178,3300.29735353857,3497.31596603766,3693.12159998682,3753.40375589503,3959.11544841791,4198.2210668435,4351.00650182829,4527.59128384874,4739.84948533995,5005.18425198468,5310.42575608505,5647.68414357086,5964.91168175316,6286.31338739721
Saudi Arabia,SAU,42700.4213941748,47530.9753126691,47967.7656701872,46033.4838135601,45144.0630543006,44209.9132682166,44434.1139420723,44060.4441731163,44473.262504615,41928.0744849348,43280.8661298086,41670.3138555438,39376.3096158721,42532.5492262074,44575.5780367265,45709.5738697034,45675.9217969559,45251.9436074698,46772.7254740888,44533.5677705087,45428.2102549943,48473.7092080944,49541.4178120491,49359.492836486,49731.7792971432,50467.0001159781,50163.6281963091,48803.9655567681,49100.6563426032
Sudan,SDN,1762.20343177267,1846.21704166896,1917.37071201263,1953.47218518317,1922.06300605089,1984.11847439257,2046.1241735623,2202.05905597353,2235.16419006814,2242.05355656935,2319.22798019924,2402.2088715434,2486.23943356134,2604.71111048622,2631.2976857792,2750.62744413148,2944.53850253559,3194.47393175832,3351.26307134466,3368.96552075026,3396.64309590861,3643.09216091874,4074.02250123862,4152.24947525657,4161.89506238384,4262.23362226171,4356.78413105344,4435.8570954933,4230.48386614063
Senegal,SEN,2323.34584980438,2312.31261571953,2272.31022007103,2235.64880817833,2173.36145707664,2229.56044455893,2217.59321724764,2232.26842342425,2309.09191594921,2398.95004044503,2417.82539580607,2468.52693100182,2424.86838980824,2523.67034161205,2605.43792049149,2682.44330380725,2677.92765672152,2736.88419114509,2772.5525455713,2754.75497424184,2775.70191359995,2739.33565520458,2800.41159666478,2799.96241986012,2902.50733244393,3001.81910716329,3104.24448348458,3232.31016489578,3356.33591022565
Singapore,SGP,34911.7400005396,36201.8875476659,37463.0091887676,40714.2171449772,43835.78329326,45586.3131721797,47040.9305815125,49272.279488095,46580.9510093269,48855.2557105569,52356.6398332617,50418.4200837563,51916.1612024983,55077.1503874103,59732.9585425317,62638.9528496285,66176.0579058254,69202.6589326629,66842.1501280166,64934.7993104453,73060.9445998785,76034.3340635206,77492.6311959496,79919.2623645824,81965.3610711639,83341.5748975964,84704.2809301267,87760.3681474446,90091.4151726294
Solomon Islands,SLB,1883.02276730891,1940.6146414444,2125.81922351523,2148.44289565685,2280.2990564709,2399.13376500101,2370.08044788083,2271.56015332029,2248.79573874274,2177.23894318738,1816.51027224028,1627.08687912495,1539.80295047611,1597.39038268349,1633.53170927833,1680.38847971779,1755.42979237075,1841.61153059255,1928.48304894235,1794.95185566824,1871.11766103684,2064.59580340548,2102.19021377221,2107.74680489255,2097.37663960096,2093.50248521471,2104.0035570739,2124.77319054665,2149.82503398787
Sierra Leone,SLE,1248.39930401293,1269.27010222848,1028.16622586394,1046.81747785998,1031.0003741916,949.805081491658,964.511290436349,903.086328020995,909.517865646898,875.354307093973,908.706205578841,820.701636773405,993.279268994785,1036.66208981027,1057.69349373423,1063.90846449143,1073.91987930045,1129.38207386737,1162.4090578286,1172.86273371154,1208.04872063314,1255.45303814858,1413.88133993363,1669.13127790833,1707.09733472882,1326.20550445645,1376.39747367488,1403.79108768936,1421.46941800711
El Salvador,SLV,4512.00048750021,4517.60428793421,4768.48729831763,4977.82615983037,5144.33743517291,5324.09002842807,5309.76064403018,5422.52059860877,5517.01673382818,5590.81236809432,5612.39182848666,5624.30972135875,5679.55895658031,5737.54897381448,5760.09837911413,5888.36204860927,6116.52121882547,6203.37434550352,6335.92145329788,6177.63059672794,6280.9123508431,6492.63255034466,6646.15913811136,6763.99016376683,6847.94604951281,6978.97194995107,7119.02409062815,7246.7685299283,7393.00673502571
San Marino,SMR,,,,,,,,65219.8250661278,69393.4824158217,74786.2650256555,75557.2496488726,78748.2114163981,77999.1219237688,79927.7819865707,82502.3278904945,83360.571605161,85478.567535191,90467.6698798095,90839.5079625627,78207.9887726788,73580.880517438,65725.5675212026,59923.9091485151,57306.9477392677,56110.3390836644,55897.3248629883,56731.4869951007,57296.8642567228,
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,,,,,,7349.09278679567,7534.86641986101,8098.87166945289,8327.23336703921,7342.28806019535,7937.31277349,8347.94177447305,8950.20716499275,9365.29824206043,10236.3877329345,11309.7488612773,11934.2607678612,12754.3798017071,13533.2028243101,13216.4000369815,13366.6444856354,13746.9266841334,13719.6561285524,14185.3727282565,14025.5892380081,14345.5316051985,14902.5598714477,15289.1099289758,16049.2790508045
Sub-Saharan Africa (excluding high income),SSA,2647.40280268985,2587.4550064661,2513.59329777655,2429.63307438234,2389.39993781428,2404.05023145607,2462.07211787262,2485.2603181622,2481.58946787904,2472.57064070273,2492.72860745482,2537.58134524549,2630.27162802765,2675.84502467496,2780.08763542371,2876.17407392228,2973.73473836021,3087.84682101796,3171.59571463993,3194.92234334038,3290.93371417352,3350.82316772408,3396.59312486514,3480.04601038049,3554.13927856064,3566.57603180521,3527.1212812438,3532.31708428077,3533.41484991939
South Sudan,SSD,,,,,,,,,,,,,,,,,,,3295.49740179984,3308.17334381305,3355.53162803545,3094.90684056547,1622.02271973695,1792.21400299512,1817.59826523768,1597.09091103261,,,
Sub-Saharan Africa,SSF,2648.98133704925,2589.04669231618,2515.28768060381,2431.41026915058,2391.11021471367,2405.69187447678,2463.75241403825,2487.12485584349,2483.57987704267,2474.54659605457,2494.68158327222,2539.4270103262,2632.07373954095,2677.47511031651,2781.60885879537,2877.80465142885,2975.483928935,3089.74673570054,3173.38024571526,3196.63235646617,3292.69694219607,3352.70318642079,3398.44191181953,3481.95875125994,3556.08718578127,3568.57342766041,3529.16785310895,3534.40581002614,3535.53127989585
Small states,SST,,,,,,,,,,,12729.5693559067,13038.669824413,13431.4065437243,13886.5473515229,14844.9813744574,15403.1816682715,16679.6080023116,17736.1781755128,18513.728821535,18354.5633386171,19320.563693767,20249.8036848417,20566.5280063897,20770.9591231171,20921.4992239694,21090.7936437981,21062.7840406247,21069.2348076278,21105.5917772808
Sao Tome and Principe,STP,,,,,,,,,,,,1973.91279836488,1983.93516442963,2072.6281165585,2105.55359543199,2201.43348632777,2339.57491051828,2348.59923985986,2469.29028147702,2460.80808260628,2559.57576404024,2612.01014698724,2638.59689995271,2712.6126318552,2836.53531862567,2889.5801488777,2953.93381554588,3011.0656599916,3033.39298016278
Suriname,SUR,10417.0044016651,10495.257916302,10345.6095224785,9486.14108919701,9649.17652634381,9501.85685331667,9460.65603311825,9868.94765916173,9971.4444873644,9714.50901731208,9801.33186564402,10092.3380921282,10253.239058621,10771.7153852569,11551.4940123506,11931.496369202,12477.0888502683,12963.8425788566,13345.854231688,13590.6853938242,14130.5487619727,14788.0679987466,15015.7227033505,15285.4533061068,15158.8191968362,14488.0253254679,13543.1668809036,13636.2755079176,13762.8018565847
Slovak Republic,SVK,,,11679.5962479221,11856.3191829742,12542.5446931801,13236.6761994921,14083.0884710114,14890.1123025473,15476.2771713413,15444.1159871352,15645.4417138526,16184.1028454534,16920.0652583465,17862.2671839439,18809.0243471225,20052.8657447579,21754.990990079,24104.4633608487,25426.4459241974,24007.2851799191,25357.0631213864,26049.7923842016,26498.5125794966,26647.6260161967,27354.5252236851,28646.3015063081,29216.9037786867,30058.6295624233,31226.4464427041
Slovenia,SVN,18982.9254243286,17282.4575588397,16362.1817065241,16867.5745689466,17786.7588607195,18513.297430524,19118.2307776279,20110.683637401,20815.5398886065,21909.9072646776,22647.367359408,23339.0460888444,24127.3035593505,24826.5604051356,25892.2046304357,26829.0723106414,28280.3863268342,30085.6904076774,31092.4416240514,28486.7953606416,28743.9659973341,28931.3837141518,28108.6605109845,27781.6100807741,28522.582640367,29131.0429291971,30018.4459250621,31448.8539123851,32728.4011872245
Sweden,SWE,30871.5776646884,30310.4820583836,29784.1010321903,28999.9426984354,29938.2938690005,30972.4146079146,31422.5335304389,32377.8129094446,33738.7033288239,35165.8418876187,36820.8370346,37261.1669243816,37955.7206684532,38663.544929605,40177.8504076417,41176.3466168308,42829.8932078697,43972.0492786085,43525.1086821029,41327.6262517909,43512.861586767,44503.6732364594,43896.9290108978,44000.035719139,44762.4902964529,46249.6858530882,46774.3032291721,47261.3001516208,47717.6647412546
Eswatini,SWZ,5632.89814057727,5577.13125326776,5612.78806369726,5652.09560209262,5660.79574163528,5810.90633478564,5915.03301328501,5985.14257610893,6037.64517484623,6127.08345810895,6164.68948187643,6179.47448361238,6415.64576719653,6640.19710797529,6857.47335101012,7238.55862756221,7631.48113265332,7919.82177383608,7929.43237714817,7996.24529537579,8242.15962211508,8370.81909722899,8762.80518954596,9038.01606758825,9052.40212901916,9186.04260541643,9219.54287856812,9316.17475959066,9439.20838730841
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,32875.2767469378,34108.5957592644,36340.2446386765,35563.848823182,34092.6521856189,33640.7957676896,32819.242481222,32017.7666381359,28882.7956693037,
Seychelles,SYC,14216.5298976404,14415.6709830086,15377.3130604256,15993.4303983737,15448.3363262815,15097.1940013843,15608.9013551796,17272.0949576041,18360.9216606183,18340.8281570606,18453.1097708874,18018.2413480849,17687.6411169656,16835.7729500781,16416.5608678926,17812.2799483131,19086.4536945142,20968.2166760999,20064.3023983281,19764.8070873945,20365.1189331513,22556.5825709346,22618.0123889571,23540.380506005,24221.1443467475,24856.5597944914,25630.7102400461,26415.8067041232,27114.0154914524
Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,19845.6309917751,18952.3048988575,18843.2273480019,19743.7303216347,20560.9861429086,21126.2356395988,21699.4687391799,22512.0514966094
Chad,TCD,1109.24751666948,1166.02338681449,1219.76607839048,995.692024352539,1061.51002679657,1039.5169425902,1027.24623796162,1048.79578054466,1083.2231076395,1037.95675803481,991.626463522323,1066.09701267718,1112.86855231208,1228.3945141978,1580.64845616282,1788.14499460607,1737.69408926978,1734.67501996407,1729.19609005963,1743.42598034127,1914.73584783321,1852.93815588829,1950.6542205937,1993.89434104213,2062.34506917925,2052.2236152887,1864.30218834915,1753.77187602216,1746.4820747796
East Asia & Pacific (IDA & IBRD countries),TEA,2246.66183474047,2383.62550314047,2592.16204250913,2824.79757359002,3074.84227014817,3326.96448050971,3575.36091100956,3770.23339173459,3759.81879529402,3937.99918550689,4186.0095161681,4416.28378618123,4712.87726873767,5071.69653282155,5470.89251718265,5939.75784615393,6509.55969784033,7222.02671330423,7758.67387746047,8273.68016783212,9003.12028736298,9676.71589022237,10321.5619179872,10973.8289352396,11618.1769840949,12276.7113427037,12955.8608680412,13686.880718645,14448.2352270826
Europe & Central Asia (IDA & IBRD countries),TEC,13509.4689674609,12698.1344623396,11369.0507079334,10710.2706561982,9670.07314434692,9554.50315621438,9567.49849389945,9836.72756337423,9730.29839163271,9989.63756757111,10751.3881554022,11088.3329973226,11653.081943465,12389.0060677308,13361.6986927633,14246.5123621237,15369.3808153851,16541.4821599255,17259.4080307401,16329.4963591742,17018.9887901634,17875.2731853222,18376.5210745631,18906.1017131964,19204.0594830004,19255.5128308329,19503.1365436595,20158.1258391804,20696.321841242
Togo,TGO,1298.47945759853,1259.79088894806,1184.22504559823,984.706762348284,1107.0804451519,1164.08661018533,1231.25546981055,1365.22337841697,1291.64447036698,1282.71831286754,1235.46482862298,1182.19705375651,1140.99021111501,1167.50458306851,1162.3442657383,1145.91213124786,1161.0574169635,1156.05989912211,1170.77597425239,1202.51931582117,1241.92066902775,1286.47049660966,1334.66076671312,1379.39899388641,1423.55300158527,1467.2449413841,1510.2871318932,1537.50057833179,1574.02040685635
Thailand,THA,6653.33646437198,7137.65220042751,7637.41067168064,8192.92589996938,8767.3284686439,9384.89115764862,9806.04729487703,9423.753523012,8599.98755242049,8890.21088844562,9189.84594187657,9418.60982425008,9915.06125273305,10548.7293050821,11135.3288454765,11527.0125706745,12026.7963895012,12609.6618792648,12759.9911030361,12608.2061156605,13489.3281676543,13537.488341522,14450.0136046902,14771.1554773013,14852.4361214448,15256.4188350438,15709.7836300773,16285.6373659465,16904.6983824499
Tajikistan,TJK,3661.34021335374,3327.81289678806,2319.00716062684,1907.21066794585,1478.28458842953,1275.50119156066,1046.77762007988,1048.76812641899,1088.18211285093,1111.42520569557,1185.2194406002,1277.77187002118,1392.37799109972,1517.4667021702,1644.45564116681,1720.93088622516,1806.76541553961,1908.35557495284,2017.25644138433,2051.72671117661,2138.29186268137,2245.78533483222,2359.55252653696,2476.01418146754,2580.24756032414,2670.18020232317,2784.67660979973,2923.67371765289,3061.07072145518
Turkmenistan,TKM,8316.75471924606,7713.44219358595,6372.93651603837,6289.59880030189,5069.65489390459,4600.94948214507,4818.17577388864,4202.47527470254,4441.33264263799,5113.14893740206,5333.08687970853,5506.28501578289,5465.45482822915,5588.66345168,5808.65968997726,6494.99742555022,7124.6049208503,7815.00209999068,8844.62454916563,9248.87916141183,9942.42109273425,11212.4865037223,12235.2269354044,13235.797934289,14332.1376613479,14992.315055462,15648.8484484767,16390.178979035,17128.985335654
Latin America & the Caribbean (IDA & IBRD countries),TLA,9919.31713578589,10112.7768722395,10225.7222082576,10447.140587684,10756.4293061637,10683.1644704956,10901.7873149048,11299.3823955867,11393.9351073842,11226.0933670813,11465.7815843288,11366.0044008069,11228.2736525433,11287.5664367133,11817.2049581039,12173.4250291515,12673.9014130574,13213.6531680105,13568.6187497818,13132.1643391531,13771.5006273884,14240.9575891185,14486.9857594453,14739.9261156554,14765.9537735499,14695.8919565448,14555.5747729788,14679.5002788272,14776.9919570594
Timor-Leste,TLS,,,,,,,,,,,3264.55950503461,3498.33970943839,3182.27052699145,3063.58343354367,4898.57583902075,6500.73039358195,9017.08315769132,9309.06414607631,10048.2322327699,9275.52937092882,9005.47841927882,9860.33154568853,10174.2621772058,8887.0821434698,6466.73773205918,7657.2784755868,7566.01842166241,6740.89018147964,6795.51037732303
Middle East & North Africa (IDA & IBRD countries),TMN,8143.44427959535,7798.92249601322,7971.23343608058,8006.97059193918,7944.57625867565,7992.81747773278,8298.94390541716,8421.48904062862,8827.58076770499,9055.993460286,9316.01980208787,9368.51289511373,9518.99986270393,9596.6025263727,10176.0634684121,10451.2917464888,10847.1690482557,11311.8729586172,11522.3520588007,11613.4927711634,12008.5534434611,11722.8217112183,11801.5583411987,11795.3587545176,11848.7204705357,11770.598226703,12452.7595875996,12595.3858999138,
Tonga,TON,3577.35327917963,3799.76391738466,3803.22939122413,3938.87233904478,4126.08740800514,4268.67552463074,4255.94149649857,4235.12058711958,4331.74942521121,4479.12255933592,4606.85786176294,4747.87814648915,4883.67320776315,4958.25845586292,4909.82389935742,4953.54872661738,4874.61940137184,4631.70606229816,4738.40561989392,4823.10365146103,4991.43126955853,5151.45482498474,5239.05497261333,5123.89261943282,5268.39964669234,5477.34595519659,5642.74289258856,5745.95129231921,5696.22889040444
South Asia (IDA & IBRD),TSA,1967.76299202584,1962.65235122938,2031.30212272073,2074.27027631081,2153.26209303882,2255.25540883744,2361.09741327456,2400.7187889242,2484.89442285677,2626.01958151888,2681.87452084181,2745.6920899141,2796.47614070333,2945.91318197878,3114.86586061178,3300.29735353857,3497.31596603766,3693.12159998682,3753.40375589503,3959.11544841791,4198.2210668435,4351.00650182829,4527.59128384874,4739.84948533995,5005.18425198468,5310.42575608505,5647.68414357086,5964.91168175316,6286.31338739721
Sub-Saharan Africa (IDA & IBRD countries),TSS,2648.98133704925,2589.04669231617,2515.2876806038,2431.41026915058,2391.11021471367,2405.69187447677,2463.75241403825,2487.12485584349,2483.57987704266,2474.54659605457,2494.68158327222,2539.4270103262,2632.07373954095,2677.47511031651,2781.60885879536,2877.80465142885,2975.483928935,3089.74673570054,3173.38024571526,3196.63235646617,3292.69694219607,3352.70318642079,3398.44191181953,3481.95875125994,3556.08718578127,3568.57342766041,3529.16785310894,3534.40581002614,3535.53127989585
Trinidad and Tobago,TTO,10911.8684832497,11178.3755091889,12231.1757860826,12081.6041944248,12453.4547303192,12879.6804909912,13761.8311657849,14770.1116002366,15946.7400533341,17195.9346401121,18335.9751321424,19033.0386568447,20453.8667603803,23291.8787705768,25015.6673606305,26438.1514373837,29790.8948699481,31066.7370122517,31974.0153022934,30419.6768362814,31259.8007905381,30980.4544926655,31172.3517577608,31658.0937009042,31170.2092228766,31553.5340213719,29411.4755572455,28596.3510269593,28407.4737326011
Tunisia,TUN,5608.33124777751,5699.14609183529,6011.33496712383,6015.81672440852,6087.98768364723,6123.62256066453,6460.72748766375,6719.5986254345,6956.09981732817,7297.66523928235,7566.78853739605,7785.43010829747,7826.58638812007,8133.62939759439,8574.4392917029,8799.20742233922,9174.91974399925,9692.17526021957,9996.48266319801,10191.8375744705,10440.9649532548,10139.1314565661,10442.2709081703,10638.6272159585,10845.5740418812,10860.5198108706,10876.9999907808,10950.0273861837,11094.0478540293
Turkey,TUR,11400.1652450239,11289.8977162127,11665.1979909179,12357.1652239835,11594.0043413503,12310.1860565761,13010.2406844642,13776.040924636,13874.0707311813,13197.7409442683,13862.0344313681,12842.2040031259,13468.0208387342,14020.1725802283,15160.9245088558,16309.6681265582,17252.4263991339,17905.4483970864,17842.2328207313,16787.6268897334,17959.2407217322,19651.6784765047,20259.4381321687,21610.4852442043,22343.497453361,23311.6596919507,23664.4312263351,25030.9273860531,25357.7222342519
Tuvalu,TUV,2377.47942889465,2432.44774239944,2476.68751140844,2555.49923293236,2800.62602165527,2647.30830115312,2482.81701715291,2731.17877274883,3151.50248514357,3097.57253855499,3051.83363254686,3072.2697428561,3275.86837235891,3124.33970062776,3037.43400739975,2884.34078778345,2911.10183638139,3065.38002743792,3280.25059468302,3101.76131815091,2986.72940216611,3180.10418409449,3027.93796908739,3132.10581164543,3141.05615995141,3389.01205646329,3452.6632650232,3548.18193479958,3593.27418436201
Tanzania,TZA,1545.52188263472,1526.01720149532,1483.53160690052,1451.66058459567,1428.14651974013,1436.49666541306,1462.63829675498,1477.97251246163,1497.769384466,1534.29209947203,1564.65101145885,1616.95123086915,1685.25428787508,1748.17869528001,1827.06591229542,1909.08983725215,1977.41705251483,2052.58027929006,2108.63703204495,2156.99197445811,2227.96245593513,2329.33043657044,2362.93231835003,2448.89599430439,2536.60008831559,2613.35719131545,2710.40979791376,2809.06900947949,2875.16188688305
Uganda,UGA,773.199678311356,788.907855197712,789.144708698153,827.465546808187,852.983523150189,922.40035345663,976.440393873547,996.735248243619,1015.82292170738,1065.99611460327,1067.04999865993,1088.36340957555,1146.81030791323,1182.82268145541,1223.73930229244,1260.65704911059,1353.26320278121,1421.58606458934,1497.37914095099,1549.36178312208,1585.37517575313,1679.93785536683,1689.77724447802,1694.67810014202,1722.49137694146,1749.60234940908,1767.49689955121,1768.21113747699,1808.43113363406
Ukraine,UKR,10463.9599550096,9563.88213573112,8611.47455872664,7382.2997222315,5717.52856925436,5059.82291520728,4594.43233101207,4497.39027526063,4451.54794416577,4484.73300625804,4797.38027699732,5291.85927037009,5625.26499727842,6210.75509130761,7015.82283341774,7279.25900298855,7873.88391738588,8522.49610211362,8766.19422139608,7505.67775746055,7824.49845171438,8281.86712612352,8322.17303436674,8338.91505034601,8243.47351509088,7464.93983359294,7678.05369850508,7902.03199684975,8207.2663606161
Upper middle income,UMC,6101.11046045828,6056.29999203597,5979.96569493639,6080.23467509657,6127.3118315941,6251.75520421013,6470.54616029031,6725.82246277488,6823.71445587258,6983.87646210341,7349.03818677949,7536.28322409554,7823.89803777299,8201.7075913433,8799.71548392187,9373.81201465282,10091.8826487667,10936.6016637916,11508.0323937333,11631.4788936909,12428.4302564192,13106.1799281004,13692.9550443028,14273.0890447261,14770.9770430919,15196.2972932662,15741.6269727836,16368.4979268842,16985.2233204441
Uruguay,URY,9841.94794451567,10118.4569595534,10842.0620137714,11048.6520605262,11766.4751208114,11512.9565809309,12068.6797318253,13009.0035806504,13510.5640057772,13180.6448297093,12880.6170410222,12364.1023645241,11406.1643035198,11506.2220921371,12089.985391929,12990.6353437339,13508.4349642169,14364.6693721019,15356.4503124504,15962.9149485099,17159.393773124,17993.4475354769,18574.7319867382,19376.1326544074,19939.005007795,19945.0346810185,20210.2576828336,20658.4744405161,20916.1501843495
United States,USA,36812.5457450688,36284.5822331062,37045.3301199983,37566.4682323969,38603.6512005827,39170.6567141921,40178.2026878623,41462.8014612777,42818.8523523202,44342.0016103657,45661.2686672234,45662.9348371479,46029.1989964231,46941.0032906249,48275.3861042275,49512.9267887068,50437.8062347913,50897.7312381769,50349.7153216504,48644.151109927,49479.2486790038,49883.1139837344,50632.4434477006,51208.8924281665,52080.7925682333,53187.5733739367,53631.7576243414,54470.7966696436,55719.1199814423
Uzbekistan,UZB,3851.57260407965,3751.77047519728,3254.37551208751,3108.08627502336,2889.18766329906,2811.91530245984,2805.5402153585,2896.30804149446,2972.61818976449,3067.20033431124,3141.061025,3230.69022034995,3318.20259458386,3418.63556439543,3631.15201550381,3838.60021257125,4074.60678231345,4397.54884013817,4718.25592080831,5012.81858230687,5243.52505550282,5502.04902195617,5821.52795425593,6166.00336739251,6498.13904169684,6861.36936924855,7154.02907170373,7348.45008440427,7591.98672671097
St. Vincent and the Grenadines,VCT,5577.23836205646,5625.29929745087,5974.38501641349,6223.57236186796,6144.7809673831,6623.17485296986,6712.08900561807,6952.61861651805,7243.25523956147,7442.58266599015,7562.75515719481,7684.03797731195,8154.60452414794,8763.11221827382,9111.68695004364,9329.61643433006,10047.9286376427,10391.9201046888,10568.7511083715,10357.034930223,10012.667935997,9965.06450657828,10091.7364339771,10259.0049509313,10360.7565852809,10470.9776158899,10639.3431033377,10709.7684820439,10903.4110883635
