"TIME","GEO","UNIT","SEX","AGE","ICD10","Value","Flag and Footnotes"
"2008","Albania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2009","European Union - 28 countries","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3","e"
"2009","European Union - 28 countries","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5","e"
"2009","Belgium","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.6",""
"2009","Belgium","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2009","Bulgaria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.4",""
"2009","Bulgaria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2009","Czechia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.3",""
"2009","Czechia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2009","Denmark","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","14.2",""
"2009","Denmark","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.9",""
"2009","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.5",""
"2009","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","1.0",""
"2009","Estonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","8.8",""
"2009","Estonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2009","Ireland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.1",""
"2009","Ireland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2009","Greece","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.2",""
"2009","Greece","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2009","Spain","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.7",""
"2009","Spain","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2009","France","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.9",""
"2009","France","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2009","France (metropolitan)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.8",""
"2009","France (metropolitan)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2009","Croatia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","6.4",""
"2009","Croatia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2009","Italy","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.4",""
"2009","Italy","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2009","Cyprus","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.8",""
"2009","Cyprus","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2009","Latvia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.8",""
"2009","Latvia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2009","Lithuania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.0",""
"2009","Lithuania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.4",""
"2009","Luxembourg","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2009","Luxembourg","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2009","Hungary","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.8",""
"2009","Hungary","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2009","Malta","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.3",""
"2009","Malta","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2009","Netherlands","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.5",""
"2009","Netherlands","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2009","Austria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","6.2",""
"2009","Austria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","2.5",""
"2009","Poland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.4",""
"2009","Poland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2009","Portugal","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.3",""
"2009","Portugal","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2009","Romania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.1",""
"2009","Romania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2009","Slovenia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.8",""
"2009","Slovenia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2009","Slovakia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.0",""
"2009","Slovakia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2009","Finland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.2",""
"2009","Finland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2009","Sweden","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.3",""
"2009","Sweden","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2009","United Kingdom","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.4",""
"2009","United Kingdom","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","1.7",""
"2009","Iceland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.2",""
"2009","Iceland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2009","Liechtenstein","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2009","Liechtenstein","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2009","Norway","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.0",""
"2009","Norway","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5",""
"2009","Switzerland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.2",""
"2009","Switzerland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.6",""
"2009","North Macedonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.5",""
"2009","North Macedonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2009","Albania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2009","Albania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2010","European Union - 28 countries","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.9","e"
"2010","European Union - 28 countries","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5","e"
"2010","Belgium","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.3",""
"2010","Belgium","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2010","Bulgaria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.4",""
"2010","Bulgaria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2010","Czechia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.3",""
"2010","Czechia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2010","Denmark","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2010","Denmark","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2010","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.7",""
"2010","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.9",""
"2010","Estonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","6.8",""
"2010","Estonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2010","Ireland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2010","Ireland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2010","Greece","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.2",""
"2010","Greece","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2010","Spain","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.7",""
"2010","Spain","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2010","France","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.9",""
"2010","France","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2010","France (metropolitan)","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.8",""
"2010","France (metropolitan)","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2010","Croatia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","6.2",""
"2010","Croatia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2010","Italy","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.4",""
"2010","Italy","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2010","Cyprus","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.4",""
"2010","Cyprus","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2010","Latvia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.7",""
"2010","Latvia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2010","Lithuania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.8",""
"2010","Lithuania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2010","Luxembourg","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.9",""
"2010","Luxembourg","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2010","Hungary","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.1",""
"2010","Hungary","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2010","Malta","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.2",""
"2010","Malta","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2010","Netherlands","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.1",""
"2010","Netherlands","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2010","Austria","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","5.3",""
"2010","Austria","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","2.3",""
"2010","Poland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.9",""
"2010","Poland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2010","Portugal","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.4",""
"2010","Portugal","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.2",""
"2010","Romania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.0",""
"2010","Romania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.0",""
"2010","Slovenia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","6.9",""
"2010","Slovenia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2010","Slovakia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2010","Slovakia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2010","Finland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","3.3",""
"2010","Finland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2010","Sweden","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.9",""
"2010","Sweden","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.3",""
"2010","United Kingdom","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","1.4",""
"2010","United Kingdom","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","1.5",""
"2010","Iceland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2010","Iceland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
"2010","Liechtenstein","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2010","Liechtenstein","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","5.0",""
"2010","Norway","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","4.9",""
"2010","Norway","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.5",""
"2010","Switzerland","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","2.7",""
"2010","Switzerland","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.6",""
"2010","North Macedonia","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol","0.8",""
"2010","North Macedonia","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)","0.1",""
"2010","Albania","Rate","Total","Total","Mental and behavioural disorders due to use of alcohol",":",""
"2010","Albania","Rate","Total","Total","Drug dependence, toxicomania (F11-F16, F18-F19)",":",""
